,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt
3593,1,1,1,0,135000,4,4,1,1,1,1,0,0,8,2,53,22,0,3
14307,1,1,1,0,225000,4,2,1,1,1,0,0,0,8,2,33,5,0,20
6999,0,1,1,1,157500,4,4,3,1,1,0,0,0,12,2,30,4,0,5
19462,1,0,0,1,238500,0,4,3,0,1,0,0,0,16,2,25,1,0,10
15031,1,0,1,0,112500,0,1,1,1,1,1,0,1,10,2,60,3,0,7
18423,0,0,0,2,202500,4,4,1,1,1,0,0,0,14,4,37,8,0,8
24544,0,1,1,1,180000,4,1,2,1,1,0,0,0,10,2,52,17,0,12
12817,0,1,1,0,315000,2,1,1,1,1,0,0,1,4,2,54,3,0,9
11539,0,0,0,2,157500,2,1,1,1,1,0,0,0,11,4,35,15,0,25
10686,0,0,0,0,180000,0,2,1,5,1,1,0,1,14,2,23,2,0,3
23125,1,1,0,2,180000,0,4,1,1,1,1,0,0,8,4,34,10,1,25
10193,0,1,1,0,135000,0,1,0,1,1,0,0,1,11,2,36,5,0,1
8712,1,1,0,0,184500,4,4,1,2,1,0,0,0,8,2,50,4,0,18
14070,1,1,1,0,315000,0,1,1,1,1,1,1,0,10,2,40,11,0,13
20537,0,1,0,3,675000,4,4,1,1,1,0,0,0,10,5,38,6,0,18
8975,0,1,0,0,112500,4,4,1,1,1,1,0,0,2,2,39,21,0,26
1567,1,0,1,1,225000,4,4,1,1,1,1,0,0,8,3,38,2,0,49
20281,1,1,0,0,270000,4,4,0,1,1,1,1,0,4,2,42,2,0,23
19673,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,29,3,0,32
13715,0,1,0,0,112500,2,4,1,1,1,1,1,0,3,2,32,2,0,5
18760,1,1,1,0,135000,4,4,1,1,1,0,0,0,4,2,51,14,0,10
19975,0,0,0,0,144000,4,4,3,1,1,1,1,0,3,1,47,21,0,49
12792,1,1,1,1,405000,2,1,1,1,1,0,0,0,10,3,32,14,0,18
4198,1,1,1,2,675000,0,1,1,1,1,0,0,0,3,4,37,9,0,14
1942,0,0,1,0,90000,4,4,0,1,1,0,0,0,8,2,46,2,5,31
14017,1,0,0,0,99000,4,4,1,1,1,1,0,0,14,2,30,5,0,14
8893,1,1,0,1,135000,4,1,1,1,1,1,0,0,10,3,34,5,0,10
8701,0,0,1,0,112500,2,4,1,1,1,0,0,0,6,2,52,18,0,51
11544,0,1,1,0,450000,0,4,3,1,1,0,0,0,3,1,44,6,0,13
13474,0,1,0,0,225000,4,1,1,1,1,1,1,0,0,2,56,7,0,20
22400,0,0,0,1,135000,2,1,1,1,1,1,0,0,10,3,26,3,0,24
5364,0,0,1,0,112500,4,4,1,1,1,0,1,0,8,2,52,1,0,55
8338,0,0,1,0,315000,4,1,1,1,1,1,1,0,0,2,43,11,0,24
5870,0,0,0,0,315000,0,1,0,5,1,0,0,0,10,2,41,4,0,41
8939,1,0,0,0,202500,4,4,1,1,1,1,0,0,8,2,28,8,1,8
9350,0,1,1,0,157500,4,1,1,1,1,0,1,0,6,2,60,5,0,53
21278,0,0,0,0,157500,0,1,1,1,1,1,1,0,8,2,47,4,0,34
22045,0,0,1,0,90000,4,1,1,1,1,1,1,0,11,2,32,1,0,3
1731,1,1,1,1,225000,4,4,1,1,1,0,0,0,8,3,31,12,1,13
2659,1,1,0,1,495000,4,4,1,1,1,0,1,0,8,3,29,1,0,21
17358,0,0,0,0,121500,4,4,3,1,1,1,0,0,8,1,40,1,0,22
16611,0,1,1,1,180000,4,4,1,1,1,0,0,0,2,3,43,2,0,23
14018,0,0,0,0,135000,2,4,1,1,1,1,0,0,6,2,55,10,0,53
20883,0,1,1,1,207000,4,1,1,1,1,0,1,1,0,3,30,7,0,9
24450,1,1,1,0,202500,0,4,1,1,1,0,0,0,8,2,59,9,0,28
18238,1,0,1,0,90000,4,4,1,1,1,0,1,1,8,2,54,6,0,44
17024,0,0,1,0,202500,0,1,3,0,1,0,0,0,0,1,34,7,0,16
3084,1,0,1,0,112500,4,4,1,1,1,1,0,0,8,2,39,11,0,1
11619,0,1,1,1,270000,4,1,2,1,1,0,1,1,14,2,39,1,0,21
6516,0,1,1,1,202500,0,1,3,1,1,0,0,0,0,2,39,6,0,9
13179,1,1,1,1,225000,0,4,1,1,1,1,0,0,4,3,42,12,0,8
5947,1,1,1,1,202500,4,4,1,1,1,1,1,0,8,3,53,2,0,41
15351,0,0,1,2,60750,0,1,1,1,1,1,1,0,3,4,30,6,0,2
13592,0,0,0,0,121500,2,1,1,1,1,1,0,0,0,2,61,15,1,10
13723,1,1,0,0,315000,0,4,0,1,1,0,0,0,10,2,39,3,0,5
8,1,1,1,0,135000,0,4,1,1,1,0,0,0,8,2,49,4,0,9
2827,1,1,1,0,292500,0,4,1,5,1,0,1,0,8,2,27,8,0,40
5829,0,0,1,0,180000,4,1,4,1,1,0,0,0,15,1,64,6,0,4
4775,0,1,1,0,180000,4,4,3,1,1,0,0,0,8,1,53,4,0,10
8475,1,0,1,0,112500,4,4,1,1,1,1,1,0,9,2,51,6,0,19
17861,0,0,1,1,112500,4,4,1,1,1,0,0,1,3,3,29,8,0,36
3005,0,0,1,1,121500,4,4,1,1,1,0,0,0,14,3,42,9,0,13
4931,0,0,1,0,292500,4,1,1,1,1,0,0,0,3,2,58,14,0,23
7331,1,1,1,0,247500,4,4,1,1,1,0,0,0,10,2,39,10,1,18
23056,1,0,1,1,202500,4,4,3,1,1,0,0,0,8,2,34,4,0,9
23910,0,1,1,2,180000,4,1,3,2,1,0,0,0,8,3,29,9,0,24
11230,1,1,1,0,157500,4,1,1,1,1,0,0,0,16,2,52,2,0,50
21387,0,0,0,0,450000,4,1,1,1,1,0,0,0,14,2,31,10,0,27
5290,1,1,1,0,126000,4,4,1,1,1,0,0,0,4,2,30,3,0,10
8026,1,1,0,1,247500,4,4,1,1,1,0,1,0,8,3,36,6,0,8
19072,1,1,1,2,180000,4,1,1,1,1,0,0,0,10,4,37,7,0,25
17426,0,1,0,2,81000,4,1,1,1,1,1,0,0,14,4,34,9,1,45
12877,0,0,1,3,67500,4,4,1,1,1,0,0,0,3,5,33,10,0,4
14319,0,0,0,0,360000,0,4,1,1,1,0,0,0,10,2,51,5,0,28
20853,0,0,0,0,45000,2,4,1,1,1,1,1,0,3,2,51,11,2,5
16144,1,1,0,0,135000,0,4,1,1,1,1,0,0,8,2,30,7,0,47
2523,1,1,1,1,112500,4,1,1,1,1,0,1,0,4,3,44,3,0,48
23005,1,1,1,1,225000,4,1,1,1,1,0,0,0,10,3,46,10,0,8
4287,1,1,1,0,90000,0,4,1,1,1,0,0,0,8,2,52,5,1,7
5592,1,1,1,0,202500,0,1,1,1,1,0,0,0,4,2,29,5,0,9
2110,1,0,1,0,157500,4,4,1,1,1,0,0,0,16,2,65,8,0,29
2399,1,0,1,0,112500,4,4,2,1,1,0,0,0,4,1,56,7,0,28
1059,1,0,1,2,180000,4,4,1,1,1,1,1,0,8,4,38,17,0,7
10888,0,0,1,1,135000,4,4,1,1,1,0,0,0,17,3,38,5,0,24
16897,1,1,1,0,157500,4,4,1,1,1,0,0,0,8,2,30,5,0,26
12535,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,7
10894,1,1,0,1,225000,4,4,1,1,1,0,0,0,10,3,51,9,0,21
16715,0,0,1,0,135000,0,4,1,1,1,0,0,0,8,2,49,6,0,6
21234,1,1,0,2,157500,4,4,1,1,1,1,1,0,4,4,27,8,0,22
18913,1,0,1,1,202500,2,1,1,1,1,0,0,0,3,3,30,7,0,7
9937,1,0,1,0,216000,2,4,3,1,1,0,0,0,3,1,40,7,0,8
12642,0,0,1,2,67500,4,4,2,1,1,1,0,0,14,3,38,9,0,8
14705,0,0,1,2,67500,4,4,1,1,1,0,0,0,1,4,43,2,0,26
7978,1,1,0,2,315000,4,4,1,1,1,0,0,0,8,4,33,1,28,32
15691,0,0,0,0,139500,0,1,3,1,1,0,1,0,14,1,25,1,1,28
12102,1,0,1,0,216000,0,1,1,1,1,0,0,1,10,2,53,21,0,2
3526,0,0,1,0,130500,4,4,1,1,1,0,0,0,3,2,38,16,0,6
6389,0,0,1,0,135000,4,4,4,1,1,0,0,0,11,1,58,5,0,3
16009,0,1,0,0,207000,4,1,1,1,1,1,1,0,5,2,41,11,0,52
21607,0,1,1,1,135000,0,1,0,1,1,0,1,0,0,3,31,1,0,10
11369,1,1,1,0,360000,4,1,1,1,1,0,0,0,10,2,61,11,1,43
10269,1,1,1,0,247500,2,4,1,2,1,1,0,1,6,2,56,3,1,12
15118,1,1,0,2,315000,0,2,1,1,1,0,0,0,10,4,31,2,0,22
5781,0,0,1,0,225000,0,1,3,1,1,0,0,0,3,1,47,2,0,3
5122,0,0,1,0,121500,4,4,0,1,1,1,1,0,2,2,36,2,0,11
3592,1,1,1,0,135000,4,4,1,1,1,1,0,0,8,2,53,22,0,3
18798,0,0,0,1,81000,4,4,1,5,1,1,1,0,3,3,36,10,0,16
18324,1,0,0,0,135000,4,4,1,1,1,1,0,0,6,2,29,4,0,21
5896,0,1,0,0,180000,0,4,2,1,1,0,0,0,3,1,43,19,0,40
17686,1,1,1,0,315000,4,1,1,1,1,0,0,0,4,2,51,8,0,38
13463,0,0,0,0,90000,4,4,1,2,1,0,0,0,8,2,53,2,0,21
5711,0,0,1,0,103500,0,4,1,1,1,1,1,0,14,2,47,5,0,25
22542,0,0,0,0,157500,4,4,1,1,1,1,0,0,2,2,52,9,0,3
24666,0,0,1,0,130500,2,4,1,1,1,0,0,0,3,2,35,10,1,39
4782,1,1,0,0,180000,4,4,1,1,1,0,0,0,4,2,48,2,1,13
10258,0,1,1,1,135000,4,1,1,1,1,0,0,0,10,3,41,13,1,46
23556,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,44
16887,1,1,0,1,135000,4,4,1,1,1,1,0,0,8,3,29,4,0,17
8332,1,0,0,2,157500,4,1,1,1,1,0,0,0,8,4,33,13,0,50
23252,1,1,0,1,180000,4,1,3,1,1,0,1,0,10,2,41,18,2,19
735,0,0,0,0,225000,0,4,1,1,1,0,0,0,8,2,29,5,0,5
9578,0,0,1,1,135000,4,4,0,5,1,0,0,1,14,3,32,2,0,46
12354,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,9
5810,0,0,1,0,108000,0,4,0,1,1,1,0,0,14,2,34,7,0,4
14902,1,1,1,0,360000,0,1,1,1,1,0,0,0,6,2,27,5,0,36
3212,0,1,1,1,337500,0,1,1,1,1,0,0,0,6,3,40,4,0,6
19766,1,1,1,1,180000,4,1,1,1,1,0,0,0,10,3,39,5,0,37
1334,0,0,1,1,225000,4,1,0,1,1,0,0,0,14,3,30,7,0,44
20766,1,0,1,1,202500,0,4,1,1,1,0,1,0,16,3,41,1,0,6
17003,0,0,0,0,112500,4,4,4,5,1,1,1,0,3,1,29,3,0,8
313,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,41
15944,0,0,0,0,90000,0,4,1,1,1,1,1,0,8,2,49,6,0,52
16773,0,1,1,0,387000,4,1,1,1,1,1,0,0,10,2,57,2,0,39
15477,0,1,1,0,126000,0,4,1,1,1,0,0,0,3,2,29,3,0,46
1542,0,0,1,0,292500,4,1,0,1,1,0,0,1,10,2,35,15,0,12
15698,1,1,0,0,135000,4,4,1,1,1,0,0,0,8,2,46,12,0,56
4377,0,0,0,0,90000,2,4,1,4,1,0,0,0,3,2,48,4,0,10
18196,1,0,1,0,135000,4,1,1,1,1,0,0,1,8,2,42,1,0,7
6101,0,1,0,0,112500,4,4,1,2,1,0,1,0,14,2,48,3,0,35
3318,1,1,1,0,202500,4,4,1,1,1,0,0,0,16,2,40,3,0,22
1963,1,1,1,1,144000,4,4,1,1,1,0,0,1,4,3,24,3,0,27
7010,0,1,1,1,72000,4,4,1,1,1,0,0,0,14,3,47,4,0,4
14937,0,1,1,3,54000,4,4,1,1,1,0,0,0,8,5,35,6,0,2
20113,0,0,0,1,135000,4,1,1,5,1,0,0,0,3,3,30,7,0,6
10628,0,0,1,2,225000,4,4,0,1,1,0,0,1,14,4,31,5,0,13
7958,1,1,0,0,67500,4,4,1,1,1,0,0,0,8,2,62,6,1,16
4108,0,0,1,3,135000,4,4,1,1,1,0,0,0,14,5,42,5,0,24
6477,0,0,1,0,135000,0,2,1,1,1,0,0,0,3,2,23,2,1,12
19724,1,0,1,0,36900,4,4,1,1,1,0,0,0,8,2,51,5,0,4
75,0,0,1,0,297000,0,4,3,4,1,0,0,0,8,1,43,9,0,16
9165,1,0,1,0,225000,0,1,3,1,1,0,0,0,14,1,28,7,0,40
23437,1,0,0,0,112500,0,4,1,1,1,1,0,0,4,2,56,16,0,3
12261,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,5,56
9207,0,0,1,1,112500,2,4,1,1,1,1,0,0,10,3,52,3,0,4
15467,1,1,1,1,450000,4,1,1,1,1,0,1,0,10,3,29,5,0,8
4299,1,1,1,0,135000,0,4,1,1,1,0,0,0,4,2,42,1,0,6
9311,0,0,0,2,99000,2,4,1,1,1,0,1,1,1,4,40,13,0,38
15060,0,0,1,0,135000,4,4,1,1,1,1,1,0,3,2,37,3,0,15
2947,0,0,1,1,90000,0,4,1,1,1,0,0,0,8,3,36,15,0,44
705,0,0,1,0,67500,4,4,1,1,1,1,0,0,3,2,60,24,0,19
23825,0,1,0,0,112500,2,4,4,1,1,0,0,0,15,1,54,17,0,31
18971,1,0,1,3,180000,4,4,1,1,1,0,0,0,8,5,40,19,0,36
21032,1,1,1,0,202500,4,4,1,1,1,0,0,0,8,2,41,4,0,8
4288,0,0,1,0,126000,4,4,1,1,1,1,1,0,8,2,60,7,0,41
450,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,2
18118,1,1,1,1,270000,4,1,1,1,1,0,0,0,8,3,48,4,0,8
20832,1,1,1,0,112500,4,4,1,1,1,0,0,0,8,2,52,13,0,7
24427,0,0,1,0,360000,4,1,2,1,1,0,1,0,10,1,52,24,0,9
21923,0,0,1,0,126000,0,4,2,1,1,1,1,0,14,1,51,11,0,36
17672,0,0,1,0,144000,4,4,1,1,1,1,1,0,6,2,52,12,0,19
13789,0,1,0,2,90000,4,4,1,1,1,1,1,0,6,4,36,11,0,37
18483,0,0,0,0,135000,2,4,1,1,1,0,0,0,6,2,58,11,0,6
12205,1,1,1,0,270000,0,2,3,1,1,0,1,0,17,1,25,3,0,16
5490,0,0,1,0,315000,0,4,1,1,1,0,0,0,3,2,44,16,0,38
19220,1,1,1,2,126000,4,4,1,1,1,1,1,0,4,4,46,10,0,20
18690,1,1,1,2,157500,0,4,1,1,1,0,0,0,7,4,30,1,0,35
15747,1,1,0,0,103500,4,4,1,1,1,1,1,0,10,2,34,13,0,12
21435,0,1,1,0,157500,0,4,3,1,1,0,0,0,14,1,52,1,0,33
3792,1,0,0,0,157500,0,4,0,1,1,0,0,0,16,2,33,1,1,16
23346,1,1,0,1,166500,2,4,1,5,1,0,1,0,3,3,34,15,0,29
6370,0,0,1,0,157500,2,4,3,1,1,0,0,0,3,1,37,3,0,17
6314,1,1,1,1,360000,0,4,1,1,1,0,0,0,14,3,47,6,0,7
8084,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,6
16210,0,0,0,1,121500,0,4,1,1,1,0,0,0,8,3,46,12,0,7
15339,1,1,1,0,405000,0,1,1,1,1,0,0,0,4,2,45,2,0,26
24316,0,1,1,0,157500,4,4,1,1,1,0,0,0,8,2,45,27,0,20
9171,1,0,1,0,225000,0,1,3,1,1,0,0,0,14,1,28,7,0,10
20128,1,1,0,0,292500,4,4,1,1,1,0,1,0,4,2,51,2,0,45
2067,1,1,1,1,135000,0,1,1,1,1,0,0,0,10,3,33,1,0,1
15681,0,0,0,0,135000,0,4,3,1,1,1,0,0,14,1,36,2,0,6
18821,0,1,1,0,135000,0,1,1,1,1,0,0,0,8,2,41,5,0,9
20375,1,1,0,0,270000,0,4,1,1,1,1,1,0,10,2,57,8,0,61
14272,0,0,0,2,315000,0,1,1,1,1,1,1,0,10,4,36,1,0,26
403,1,1,0,0,81000,4,4,1,5,1,1,0,0,4,2,40,10,0,8
16161,0,0,1,0,180000,4,3,4,1,1,1,1,0,1,1,47,7,0,15
13035,1,0,1,2,148500,0,4,1,2,1,1,1,0,8,4,44,13,0,26
24398,0,0,1,1,63000,2,4,1,1,1,0,0,0,8,3,28,3,0,12
21559,1,1,1,0,135000,4,4,0,4,1,0,0,0,4,2,31,3,0,23
5339,0,1,1,0,315000,2,4,0,1,1,0,1,0,4,2,39,11,0,11
21600,0,1,1,1,63000,4,4,0,1,1,1,1,0,14,3,38,4,0,17
22062,0,0,1,0,90000,0,4,1,1,1,0,0,0,8,2,54,8,0,29
5242,0,0,1,2,81000,4,4,1,1,1,0,0,0,8,4,37,1,0,9
13483,0,1,0,1,184500,4,1,2,5,1,1,0,0,3,2,37,13,0,18
15319,0,0,1,0,90000,4,1,3,1,1,0,0,0,8,1,59,13,0,58
5906,0,1,0,0,180000,0,4,2,1,1,0,0,0,3,1,43,19,0,4
15673,1,1,0,1,135000,0,4,1,1,1,0,0,0,8,3,26,4,0,14
18732,0,0,1,0,112500,4,2,3,1,1,0,0,0,14,1,23,1,0,6
13888,0,0,1,1,225000,0,4,0,1,1,0,1,1,3,3,46,6,0,33
3360,1,0,1,1,144000,4,1,1,1,1,0,1,0,14,3,36,10,0,8
6982,0,0,1,2,115200,0,4,1,1,1,0,0,0,8,4,41,2,0,22
8750,1,0,0,1,202500,4,3,0,1,1,1,1,0,4,3,40,3,0,31
21688,0,0,1,0,157500,4,4,2,1,1,0,0,0,14,1,51,5,0,2
17524,0,0,0,0,112500,4,4,1,1,1,0,1,0,3,2,30,9,0,23
10017,0,0,1,2,135000,0,4,1,1,1,0,0,0,14,4,43,3,0,17
8004,0,0,0,0,234000,4,1,3,1,1,0,0,0,10,1,30,6,5,32
19703,1,0,1,0,135000,4,1,1,1,1,0,0,0,8,2,55,20,0,17
3822,0,0,1,0,135000,4,4,3,1,1,0,0,0,11,1,50,1,2,56
25123,0,1,1,1,157500,4,4,1,1,1,0,0,0,3,3,30,5,0,18
20686,0,0,1,0,157500,4,2,3,1,1,0,0,0,3,1,23,1,0,13
22920,1,1,1,0,360000,0,1,1,1,1,0,0,0,4,2,48,6,1,47
4274,1,1,1,0,157500,0,4,1,1,1,0,1,0,4,2,48,2,0,38
12523,0,0,0,0,135000,4,2,1,1,1,0,1,0,0,2,30,6,0,2
21626,1,0,1,0,157500,4,4,1,1,1,0,0,0,8,2,35,8,0,4
2091,0,0,1,0,112500,0,4,3,1,1,0,0,0,14,1,44,3,1,13
24634,0,0,1,0,193500,0,4,1,1,1,0,0,0,14,2,43,5,0,16
22994,0,0,1,0,157500,2,1,1,1,1,0,0,0,10,2,61,21,0,44
24341,0,0,1,0,90000,4,4,1,2,1,0,0,0,8,2,49,16,0,59
13852,1,1,1,0,247500,4,4,1,1,1,1,0,0,8,2,40,21,0,13
6807,0,1,1,1,315000,0,1,1,1,1,0,0,0,10,3,46,9,0,19
836,0,1,1,1,112500,0,4,1,1,1,0,0,0,3,3,42,6,0,24
23580,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,30,6,0,4
11075,0,1,1,0,315000,0,2,3,1,1,0,1,0,3,1,25,4,1,4
13423,1,0,0,3,180000,4,4,1,1,1,0,0,0,8,5,39,10,0,42
22230,0,0,0,0,306000,2,1,1,1,1,0,0,0,11,2,35,16,2,11
19008,1,1,0,0,247500,0,4,1,1,1,0,0,0,4,2,48,4,0,6
167,0,0,1,0,148500,4,1,1,1,1,0,0,0,3,2,49,3,0,12
2624,1,0,1,2,99000,4,4,1,1,1,1,1,0,8,4,39,3,0,21
7320,0,0,1,0,180000,2,4,1,1,1,0,0,0,10,2,55,11,0,30
11929,0,0,0,1,112500,4,4,1,5,1,0,1,1,3,3,32,11,0,33
11147,0,0,1,2,180000,4,1,1,1,1,1,1,0,6,4,36,13,0,4
18001,1,1,0,0,270000,4,2,1,5,1,0,1,0,8,2,25,7,0,17
21402,0,1,0,0,135000,4,4,1,1,1,1,1,0,10,2,57,21,0,30
6939,1,0,0,0,126000,4,1,3,1,1,1,1,0,3,1,35,6,7,15
797,0,1,1,1,90000,2,4,1,1,1,0,0,0,11,3,48,23,0,46
6267,0,0,0,0,225000,0,1,1,1,1,1,1,0,4,2,29,2,0,18
13398,0,0,0,0,171000,4,4,1,1,1,0,0,0,8,2,48,5,0,17
11156,0,0,1,1,112500,2,4,1,1,1,0,0,0,3,3,50,26,0,20
20839,1,0,0,0,157500,4,4,1,4,1,1,1,0,8,2,34,10,2,23
21636,0,0,1,0,157500,0,4,4,1,1,0,0,0,3,1,47,5,0,6
4188,0,0,1,0,292500,4,4,1,1,1,0,1,0,11,2,47,10,0,20
8799,0,0,0,1,81000,4,4,1,1,1,0,1,0,2,3,40,4,1,41
10071,1,0,1,0,202500,0,4,1,1,1,1,0,1,3,2,23,3,0,14
16347,0,0,1,0,315000,4,4,3,1,1,0,0,0,0,1,29,3,0,9
20672,0,1,0,0,135000,4,4,0,5,1,0,1,0,14,2,28,2,1,6
19209,0,0,0,0,112500,0,3,1,2,1,0,0,0,14,2,53,1,0,14
23843,1,0,1,0,157500,4,4,3,1,1,0,0,0,2,1,47,12,0,17
4857,1,1,1,1,157500,0,4,1,1,1,0,0,0,10,3,37,2,0,46
11026,0,1,1,0,391500,4,4,1,1,1,0,0,0,3,2,47,20,0,17
2363,0,0,1,1,337500,4,4,0,1,1,1,1,0,8,3,49,13,0,53
16424,0,0,0,0,157500,0,4,1,1,1,1,0,0,14,2,33,5,0,37
1006,0,1,1,0,180000,4,4,0,1,1,0,0,0,14,2,35,2,0,16
7185,0,0,1,3,103500,4,4,1,1,1,0,0,0,1,5,43,9,0,4
8069,1,1,1,1,180000,0,4,1,1,1,0,1,0,6,3,44,6,0,32
23200,1,1,0,1,337500,0,1,2,1,1,0,1,0,10,2,42,1,0,20
14985,0,0,1,0,180000,0,1,1,1,1,1,0,1,10,2,31,7,0,8
20348,1,0,0,2,202500,0,4,1,1,1,1,0,0,16,4,40,4,0,3
11165,0,1,1,0,157500,2,1,0,1,1,0,0,1,3,2,38,6,0,31
14337,0,0,1,0,225000,4,4,4,1,1,1,1,0,11,1,52,9,1,25
9598,0,1,1,0,157500,4,4,1,1,1,0,0,1,1,2,58,4,0,8
18276,0,0,1,1,337500,4,4,1,1,1,0,0,1,3,3,36,10,0,27
9319,0,0,1,0,135000,0,4,3,5,1,0,0,0,8,1,36,5,0,2
17159,0,0,1,5,157500,4,4,1,1,1,0,0,0,8,7,36,10,0,12
11583,0,0,1,1,135000,4,4,0,1,1,0,0,0,11,3,45,15,0,24
9807,0,1,0,1,135000,4,1,1,4,1,0,0,1,0,3,31,2,0,8
4443,1,0,0,1,225000,0,1,1,2,1,0,0,0,2,3,52,2,0,43
13729,0,1,0,2,112500,4,4,1,1,1,1,1,0,14,4,33,5,3,33
25002,0,0,1,0,283500,4,4,1,1,1,0,0,0,14,2,50,2,0,10
23515,0,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,46,15,0,23
15599,0,0,1,0,157500,4,1,1,1,1,0,1,0,10,2,34,12,0,36
22210,0,0,0,2,225000,4,1,3,1,1,1,0,0,11,3,36,17,0,9
11558,0,0,0,1,112500,0,4,1,5,1,0,0,0,14,3,31,1,0,11
3735,1,1,0,2,247500,4,4,1,5,1,0,0,0,4,4,34,1,0,11
396,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,0,9
14823,0,0,1,1,360000,0,4,1,1,1,0,0,0,10,3,47,8,0,56
16189,1,1,0,0,270000,0,4,3,1,1,0,0,0,4,1,47,1,2,14
4335,0,0,1,0,157500,4,4,1,1,1,0,0,0,8,2,43,7,0,10
23992,0,0,1,0,112500,4,4,2,1,1,1,0,0,1,1,54,6,0,18
16346,1,1,1,0,180000,2,4,1,1,1,0,0,0,4,2,27,8,0,21
3589,0,1,1,0,540000,4,1,2,1,1,0,0,0,0,1,37,11,0,7
15661,1,0,0,2,216000,4,4,1,1,1,0,1,0,8,4,41,3,0,25
3560,1,1,1,0,225000,4,4,1,1,1,0,0,0,6,2,45,20,0,29
20176,0,0,0,0,157500,2,4,3,5,1,0,0,0,11,1,27,5,0,9
4758,0,0,0,0,90000,4,4,1,1,1,0,0,0,2,2,39,1,0,18
4295,1,0,1,0,180000,4,4,1,1,1,0,1,0,8,2,54,13,0,36
8141,0,0,1,0,252000,2,1,4,1,1,0,0,0,10,1,46,23,0,32
4072,0,0,0,2,112500,4,4,1,1,1,0,0,0,8,4,44,3,0,4
2781,0,0,1,1,157500,4,1,1,1,1,0,0,0,14,3,31,6,0,10
1382,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,12
24023,0,0,1,0,135000,4,4,4,1,1,0,1,0,10,1,40,3,1,11
13348,0,0,1,0,180000,4,4,2,1,1,0,0,1,8,1,36,1,0,11
1984,1,0,1,0,225000,4,4,1,5,1,0,0,0,8,2,52,5,0,40
14829,1,1,1,0,225000,4,4,1,1,1,0,1,0,8,2,45,1,0,49
13611,0,1,0,0,562500,4,1,1,1,1,1,0,0,10,2,41,8,0,29
17285,0,0,0,0,67500,4,4,1,1,1,0,0,0,14,2,28,6,0,19
18381,1,1,0,0,247500,4,2,3,1,1,1,0,0,10,1,24,1,0,8
23448,0,1,0,0,652500,4,1,3,1,1,1,1,1,10,1,53,1,0,33
3531,0,0,1,0,130500,4,4,1,1,1,0,0,0,3,2,38,16,0,6
15152,1,1,1,0,112500,4,4,1,1,1,0,0,0,4,2,48,4,7,38
6052,1,0,1,1,157500,4,4,1,1,1,0,0,0,14,3,35,2,0,6
18863,1,1,1,0,382500,4,1,2,1,1,1,1,0,10,1,41,2,0,21
12392,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
3513,0,0,1,0,157500,4,4,1,1,1,0,0,0,14,2,51,4,0,1
19382,0,0,1,1,180000,4,4,1,1,1,1,1,0,14,3,30,11,0,45
8106,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,31
479,0,1,0,0,144000,4,4,1,1,1,1,1,0,3,2,48,3,0,9
13041,0,1,0,0,202500,2,4,1,1,1,0,1,0,11,2,54,33,0,9
20215,1,1,0,0,90000,4,4,3,1,1,1,0,0,8,1,23,4,0,18
57,0,0,1,2,126000,0,1,1,1,1,0,0,1,10,4,34,5,0,11
9283,0,0,0,0,126000,2,1,1,1,1,0,0,0,3,2,42,22,0,26
22014,1,0,1,2,112500,4,4,1,1,1,0,0,0,8,4,33,12,0,30
2787,1,1,1,0,315000,4,1,1,1,1,0,0,0,8,2,30,8,0,39
8818,1,0,0,1,157500,4,4,1,1,1,0,0,0,4,3,45,4,1,40
2200,0,0,1,0,202500,4,1,1,1,1,0,0,0,10,2,52,24,0,8
10819,1,1,1,0,180000,4,1,1,5,1,0,0,0,8,2,31,5,0,16
10194,0,1,1,0,135000,0,1,0,1,1,0,0,1,11,2,36,5,0,7
11018,0,1,1,0,391500,4,4,1,1,1,0,0,0,3,2,47,20,0,54
9671,1,1,0,0,450000,4,4,1,1,1,0,0,0,14,2,44,13,0,5
19948,0,0,0,0,135000,4,4,1,1,1,1,0,0,8,2,43,2,0,38
10480,0,0,1,0,202500,4,4,1,1,1,0,0,0,10,2,45,2,0,3
4752,1,1,1,1,180000,0,4,1,1,1,0,1,0,8,3,28,10,0,7
